Year,Month,Day,Period,VALUE
2020,1,1,110,33.036
2020,1,1,111,32.931
2020,1,1,112,32.871
2020,1,1,113,32.802
2020,1,1,114,32.724
2020,1,1,115,32.58
2020,1,1,116,32.571
2020,1,1,117,32.493
2020,1,1,118,32.346
2020,1,1,119,32.286
2020,1,1,120,32.19
2020,1,1,121,32.142
2020,1,1,122,32.16
2020,1,1,123,32.133
2020,1,1,124,32.025
2020,1,1,125,31.917
2020,1,1,126,31.878
2020,1,1,127,31.791
2020,1,1,128,31.674
2020,1,1,129,31.596
2020,1,1,130,31.518
2020,1,1,131,31.53
2020,1,1,132,31.47
2020,1,1,133,31.374
2020,1,1,134,31.323
2020,1,1,135,31.323
2020,1,1,136,31.296
2020,1,1,137,31.248
2020,1,1,138,31.209
2020,1,1,139,31.197
2020,1,1,140,31.119
2020,1,1,141,31.11
2020,1,1,142,31.041
2020,1,1,143,30.867
2020,1,1,144,30.798
2020,1,1,145,30.759
2020,1,1,146,30.711
2020,1,1,147,30.771
2020,1,1,148,30.711
2020,1,1,149,30.615
2020,1,1,150,30.576
2020,1,1,151,30.498
2020,1,1,152,30.528
2020,1,1,153,30.489
2020,1,1,154,30.438
2020,1,1,155,30.36
2020,1,1,156,30.333
2020,1,1,157,30.381
2020,1,1,158,30.351
2020,1,1,159,30.246
2020,1,1,160,30.333
2020,1,1,161,30.273
2020,1,1,162,30.216
2020,1,1,163,30.117
2020,1,1,164,30
2020,1,1,165,29.982
2020,1,1,166,30.117
2020,1,1,167,30.168
2020,1,1,168,30.051
2020,1,1,169,30.06
2020,1,1,170,30.06
2020,1,1,171,30.078
2020,1,1,172,30.03
2020,1,1,173,30.039
2020,1,1,174,30.078
2020,1,1,175,30.021
2020,1,1,176,30.012
2020,1,1,177,29.961
2020,1,1,178,29.982
2020,1,1,179,29.895
2020,1,1,180,29.913
2020,1,1,181,29.787
2020,1,1,182,29.778
2020,1,1,183,29.778
2020,1,1,184,29.874
2020,1,1,185,29.913
2020,1,1,186,29.982
2020,1,1,187,30.06
2020,1,1,188,30.108
2020,1,1,189,30.264
2020,1,1,190,30.477
2020,1,1,191,30.585
2020,1,1,192,30.81
2020,1,1,193,31.032
2020,1,1,194,31.248
2020,1,1,195,31.509
2020,1,1,196,31.722
2020,1,1,197,31.947
2020,1,1,198,32.151
2020,1,1,199,32.433
2020,1,1,200,32.598
2020,1,1,201,32.784
2020,1,1,202,33.123
2020,1,1,203,33.417
2020,1,1,204,33.609
2020,1,1,205,34.029
2020,1,1,206,34.311
2020,1,1,207,34.497
2020,1,1,208,34.74
2020,1,1,209,34.875
2020,1,1,210,35.139
2020,1,1,211,35.391
2020,1,1,212,35.625
2020,1,1,213,35.985
2020,1,1,214,36.306
2020,1,1,215,36.48
2020,1,1,216,36.501
2020,1,1,217,35.973
2020,1,1,218,35.829
2020,1,1,219,35.625
2020,1,1,220,35.391
2020,1,1,221,35.139
2020,1,1,222,34.914
2020,1,1,223,34.662
2020,1,1,224,34.467
2020,1,1,225,34.38
2020,1,1,226,34.29
2020,1,1,227,34.263
2020,1,1,228,34.263
2020,1,1,229,34.467
2020,1,1,230,34.437
2020,1,1,231,34.458
2020,1,1,232,34.467
2020,1,1,233,34.437
2020,1,1,234,34.398
2020,1,1,235,34.368
2020,1,1,236,34.35
2020,1,1,237,34.32
2020,1,1,238,34.302
2020,1,1,239,34.185
2020,1,1,240,34.125
2020,1,1,241,34.068
2020,1,1,242,33.969
2020,1,1,243,33.873
2020,1,1,244,33.765
2020,1,1,245,33.621
2020,1,1,246,33.474
2020,1,1,247,33.261
2020,1,1,248,33.036
2020,1,1,249,32.802
2020,1,1,250,32.559
2020,1,1,251,32.337
2020,1,1,252,32.121
2020,1,1,253,31.83
2020,1,1,254,31.791
2020,1,1,255,31.656
2020,1,1,256,31.422
2020,1,1,257,31.149
2020,1,1,258,30.945
2020,1,1,259,30.732
2020,1,1,260,30.546
2020,1,1,261,30.333
2020,1,1,262,30.147
2020,1,1,263,29.943
2020,1,1,264,29.583
2020,1,1,265,29.34
2020,1,1,266,29.127
2020,1,1,267,28.941
2020,1,1,268,28.833
2020,1,1,269,28.638
2020,1,1,270,28.455
2020,1,1,271,28.29
2020,1,1,272,28.143
2020,1,1,273,28.008
2020,1,1,274,27.969
2020,1,1,275,27.9
2020,1,1,276,27.792
2020,1,1,277,27.783
2020,1,1,278,27.636
2020,1,1,279,27.588
2020,1,1,280,27.501
2020,1,1,281,27.423
2020,1,1,282,27.327
2020,1,1,283,27.306
2020,1,1,284,27.201
2020,1,1,285,27.189
2020,1,1,286,27.141
2020,1,1,287,27.072
2020,1,1,288,26.976
2020,1,2,1,26.928
2020,1,2,2,26.898
2020,1,2,3,26.898
2020,1,2,4,26.79
2020,1,2,5,26.79
2020,1,2,6,26.859
2020,1,2,7,26.82
2020,1,2,8,26.733
2020,1,2,9,26.694
2020,1,2,10,26.655
2020,1,2,11,26.685
2020,1,2,12,26.742
2020,1,2,13,26.634
2020,1,2,14,26.625
2020,1,2,15,26.685
2020,1,2,16,26.733
2020,1,2,17,26.742
2020,1,2,18,26.703
2020,1,2,19,26.673
2020,1,2,20,26.742
2020,1,2,21,26.763
2020,1,2,22,26.802
2020,1,2,23,26.781
2020,1,2,24,26.79
2020,1,2,25,26.868
2020,1,2,26,26.889
2020,1,2,27,26.937
2020,1,2,28,26.919
2020,1,2,29,26.889
2020,1,2,30,26.994
2020,1,2,31,27.015
2020,1,2,32,27.015
2020,1,2,33,27.054
2020,1,2,34,27.063
2020,1,2,35,27.072
2020,1,2,36,27.111
2020,1,2,37,27.189
2020,1,2,38,27.297
2020,1,2,39,27.258
2020,1,2,40,27.471
2020,1,2,41,27.696
2020,1,2,42,27.891
2020,1,2,43,28.035
2020,1,2,44,28.143
2020,1,2,45,28.164
2020,1,2,46,28.368
2020,1,2,47,28.581
2020,1,2,48,28.833
2020,1,2,49,28.923
2020,1,2,50,29.127
2020,1,2,51,29.37
2020,1,2,52,29.631
2020,1,2,53,29.886
2020,1,2,54,30.108
2020,1,2,55,30.411
2020,1,2,56,30.72
2020,1,2,57,30.954
2020,1,2,58,31.17
2020,1,2,59,31.47
2020,1,2,60,31.752
2020,1,2,61,32.337
2020,1,2,62,32.697
2020,1,2,63,33.006
2020,1,2,64,33.261
2020,1,2,65,33.543
2020,1,2,66,33.66
2020,1,2,67,33.834
2020,1,2,68,34.137
2020,1,2,69,34.242
2020,1,2,70,34.407
2020,1,2,71,34.563
2020,1,2,72,34.701
2020,1,2,73,34.896
2020,1,2,74,35.196
2020,1,2,75,35.283
2020,1,2,76,35.304
2020,1,2,77,35.313
2020,1,2,78,35.292
2020,1,2,79,35.235
2020,1,2,80,35.244
2020,1,2,81,35.187
2020,1,2,82,35.127
2020,1,2,83,34.932
2020,1,2,84,34.866
2020,1,2,85,34.641
2020,1,2,86,34.641
2020,1,2,87,34.584
2020,1,2,88,34.341
2020,1,2,89,34.155
2020,1,2,90,33.882
2020,1,2,91,33.561
2020,1,2,92,33.495
2020,1,2,93,33.27
2020,1,2,94,33.123
2020,1,2,95,32.91
2020,1,2,96,32.931
2020,1,2,97,32.901
2020,1,2,98,32.802
2020,1,2,99,32.676
2020,1,2,100,32.628
2020,1,2,101,32.52
2020,1,2,102,32.442
2020,1,2,103,32.424
2020,1,2,104,32.316
2020,1,2,105,32.25
2020,1,2,106,32.121
2020,1,2,107,31.977
2020,1,2,108,31.908
2020,1,2,109,32.004
2020,1,2,110,31.929
2020,1,2,111,31.899
2020,1,2,112,31.956
2020,1,2,113,31.929
2020,1,2,114,31.782
2020,1,2,115,31.791
2020,1,2,116,31.665
2020,1,2,117,31.569
2020,1,2,118,31.518
2020,1,2,119,31.461
2020,1,2,120,31.413
2020,1,2,121,31.314
2020,1,2,122,31.335
2020,1,2,123,31.218
2020,1,2,124,31.248
2020,1,2,125,31.218
2020,1,2,126,31.119
2020,1,2,127,31.101
2020,1,2,128,31.11
2020,1,2,129,31.101
2020,1,2,130,30.984
2020,1,2,131,30.975
2020,1,2,132,30.945
2020,1,2,133,30.984
2020,1,2,134,30.984
2020,1,2,135,30.954
2020,1,2,136,30.984
2020,1,2,137,30.993
2020,1,2,138,30.897
2020,1,2,139,30.915
2020,1,2,140,30.867
2020,1,2,141,30.927
2020,1,2,142,30.849
2020,1,2,143,30.858
2020,1,2,144,30.897
2020,1,2,145,30.837
2020,1,2,146,30.927
2020,1,2,147,30.789
2020,1,2,148,30.789
2020,1,2,149,30.771
2020,1,2,150,30.741
2020,1,2,151,30.711
2020,1,2,152,30.72
2020,1,2,153,30.585
2020,1,2,154,30.633
2020,1,2,155,30.528
2020,1,2,156,30.39
2020,1,2,157,30.42
2020,1,2,158,30.477
2020,1,2,159,30.498
2020,1,2,160,30.516
2020,1,2,161,30.36
2020,1,2,162,30.333
2020,1,2,163,30.312
2020,1,2,164,30.39
2020,1,2,165,30.438
2020,1,2,166,30.399
2020,1,2,167,30.36
2020,1,2,168,30.294
2020,1,2,169,30.351
2020,1,2,170,30.342
2020,1,2,171,30.303
2020,1,2,172,30.351
2020,1,2,173,30.351
2020,1,2,174,30.372
2020,1,2,175,30.333
2020,1,2,176,30.321
2020,1,2,177,30.36
2020,1,2,178,30.36
2020,1,2,179,30.282
2020,1,2,180,30.255
2020,1,2,181,30.195
2020,1,2,182,30.156
2020,1,2,183,30.225
2020,1,2,184,30.207
2020,1,2,185,30.207
2020,1,2,186,30.333
2020,1,2,187,30.333
2020,1,2,188,30.45
2020,1,2,189,30.555
2020,1,2,190,30.576
2020,1,2,191,30.672
2020,1,2,192,30.771
2020,1,2,193,31.032
2020,1,2,194,31.179
2020,1,2,195,31.47
2020,1,2,196,31.569
2020,1,2,197,31.734
2020,1,2,198,31.956
2020,1,2,199,32.181
2020,1,2,200,32.355
2020,1,2,201,32.685
2020,1,2,202,32.802
2020,1,2,203,32.979
2020,1,2,204,33.183
2020,1,2,205,33.591
2020,1,2,206,33.855
2020,1,2,207,34.116
2020,1,2,208,34.329
2020,1,2,209,34.554
2020,1,2,210,34.806
2020,1,2,211,35.031
2020,1,2,212,35.148
2020,1,2,213,35.382
2020,1,2,214,35.751
2020,1,2,215,36.081
2020,1,2,216,36.324
2020,1,2,217,35.643
2020,1,2,218,35.547
2020,1,2,219,35.382
2020,1,2,220,35.079
2020,1,2,221,34.905
2020,1,2,222,34.623
2020,1,2,223,34.497
2020,1,2,224,34.263
2020,1,2,225,34.155
2020,1,2,226,34.047
2020,1,2,227,33.921
2020,1,2,228,33.864
2020,1,2,229,34.029
2020,1,2,230,33.951
2020,1,2,231,33.921
2020,1,2,232,33.855
2020,1,2,233,33.855
2020,1,2,234,33.804
2020,1,2,235,33.825
2020,1,2,236,33.726
2020,1,2,237,33.639
2020,1,2,238,33.513
2020,1,2,239,33.474
2020,1,2,240,33.366
2020,1,2,241,33.309
2020,1,2,242,33.24
2020,1,2,243,33.123
2020,1,2,244,33.006
2020,1,2,245,32.832
2020,1,2,246,32.607
2020,1,2,247,32.472
2020,1,2,248,32.211
2020,1,2,249,31.995
2020,1,2,250,31.761
2020,1,2,251,31.518
2020,1,2,252,31.335
2020,1,2,253,31.053
2020,1,2,254,31.014
2020,1,2,255,30.915
2020,1,2,256,30.759
2020,1,2,257,30.537
2020,1,2,258,30.294
2020,1,2,259,30.099
2020,1,2,260,29.904
2020,1,2,261,29.73
2020,1,2,262,29.565
2020,1,2,263,29.379
2020,1,2,264,29.223
2020,1,2,265,28.845
2020,1,2,266,28.689
2020,1,2,267,28.434
2020,1,2,268,28.269
2020,1,2,269,27.987
2020,1,2,270,27.813
2020,1,2,271,27.696
2020,1,2,272,27.579
2020,1,2,273,27.432
2020,1,2,274,27.366
2020,1,2,275,27.102
2020,1,2,276,27.006
2020,1,2,277,26.928
2020,1,2,278,26.841
2020,1,2,279,26.781
2020,1,2,280,26.781
2020,1,2,281,26.712
2020,1,2,282,26.655
2020,1,2,283,26.616
2020,1,2,284,26.469
2020,1,2,285,26.421
2020,1,2,286,26.373
2020,1,2,287,26.343
2020,1,2,288,26.226
2020,1,3,1,26.226
2020,1,3,2,26.238
2020,1,3,3,26.247
2020,1,3,4,26.187
2020,1,3,5,26.217
2020,1,3,6,26.16
2020,1,3,7,26.16
2020,1,3,8,26.208
2020,1,3,9,26.148
2020,1,3,10,26.139
2020,1,3,11,26.109
2020,1,3,12,26.091
2020,1,3,13,26.013
2020,1,3,14,25.779
2020,1,3,15,25.749
2020,1,3,16,25.761
2020,1,3,17,25.722
2020,1,3,18,25.74
2020,1,3,19,25.761
2020,1,3,20,25.722
2020,1,3,21,25.623
2020,1,3,22,25.644
2020,1,3,23,25.683
2020,1,3,24,25.692
2020,1,3,25,25.749
2020,1,3,26,25.779
2020,1,3,27,25.827
2020,1,3,28,25.839
2020,1,3,29,25.839
2020,1,3,30,25.935
2020,1,3,31,26.031
2020,1,3,32,25.983
2020,1,3,33,26.052
2020,1,3,34,26.16
2020,1,3,35,26.178
2020,1,3,36,26.199
2020,1,3,37,26.334
2020,1,3,38,26.352
2020,1,3,39,26.403
2020,1,3,40,26.403
2020,1,3,41,26.469
2020,1,3,42,26.586
2020,1,3,43,26.811
2020,1,3,44,27.006
2020,1,3,45,27.123
2020,1,3,46,27.24
2020,1,3,47,27.306
2020,1,3,48,27.462
2020,1,3,49,27.714
2020,1,3,50,27.969
2020,1,3,51,28.086
2020,1,3,52,28.269
2020,1,3,53,28.503
2020,1,3,54,28.794
2020,1,3,55,29.01
2020,1,3,56,29.31
2020,1,3,57,29.505
2020,1,3,58,29.895
2020,1,3,59,30.06
2020,1,3,60,30.429
2020,1,3,61,30.945
2020,1,3,62,31.401
2020,1,3,63,31.596
2020,1,3,64,31.929
2020,1,3,65,32.19
2020,1,3,66,32.415
2020,1,3,67,32.628
2020,1,3,68,32.91
2020,1,3,69,33.075
2020,1,3,70,33.252
2020,1,3,71,33.456
2020,1,3,72,33.66
2020,1,3,73,33.708
2020,1,3,74,33.933
2020,1,3,75,34.038
2020,1,3,76,34.047
2020,1,3,77,34.176
2020,1,3,78,34.146
2020,1,3,79,34.116
2020,1,3,80,34.029
2020,1,3,81,33.969
2020,1,3,82,33.921
2020,1,3,83,33.903
2020,1,3,84,33.873
2020,1,3,85,33.777
2020,1,3,86,33.747
2020,1,3,87,33.738
2020,1,3,88,33.639
2020,1,3,89,33.426
2020,1,3,90,33.222
2020,1,3,91,33.066
2020,1,3,92,32.979
2020,1,3,93,32.901
2020,1,3,94,32.802
2020,1,3,95,32.619
2020,1,3,96,32.619
2020,1,3,97,32.598
2020,1,3,98,32.571
2020,1,3,99,32.481
2020,1,3,100,32.394
2020,1,3,101,32.307
2020,1,3,102,32.133
2020,1,3,103,32.073
2020,1,3,104,31.947
2020,1,3,105,31.899
2020,1,3,106,31.851
2020,1,3,107,31.752
2020,1,3,108,31.695
2020,1,3,109,31.722
2020,1,3,110,31.644
2020,1,3,111,31.713
2020,1,3,112,31.752
2020,1,3,113,31.851
2020,1,3,114,31.851
2020,1,3,115,31.791
2020,1,3,116,31.683
2020,1,3,117,31.752
2020,1,3,118,31.713
2020,1,3,119,31.557
2020,1,3,120,31.53
2020,1,3,121,31.509
2020,1,3,122,31.539
2020,1,3,123,31.548
2020,1,3,124,31.491
2020,1,3,125,31.5
2020,1,3,126,31.461
2020,1,3,127,31.44
2020,1,3,128,31.392
2020,1,3,129,31.374
2020,1,3,130,31.314
2020,1,3,131,31.323
2020,1,3,132,31.275
2020,1,3,133,31.248
2020,1,3,134,31.17
2020,1,3,135,31.248
2020,1,3,136,31.197
2020,1,3,137,31.11
2020,1,3,138,31.131
2020,1,3,139,31.08
2020,1,3,140,30.984
2020,1,3,141,30.954
2020,1,3,142,30.963
2020,1,3,143,30.963
2020,1,3,144,30.927
2020,1,3,145,30.867
2020,1,3,146,30.876
2020,1,3,147,30.837
2020,1,3,148,30.819
2020,1,3,149,30.81
2020,1,3,150,30.798
2020,1,3,151,30.906
2020,1,3,152,30.78
2020,1,3,153,30.828
2020,1,3,154,30.771
2020,1,3,155,30.771
2020,1,3,156,30.75
2020,1,3,157,30.759
2020,1,3,158,30.741
2020,1,3,159,30.75
2020,1,3,160,30.693
2020,1,3,161,30.693
2020,1,3,162,30.642
2020,1,3,163,30.633
2020,1,3,164,30.633
2020,1,3,165,30.555
2020,1,3,166,30.567
2020,1,3,167,30.489
2020,1,3,168,30.45
2020,1,3,169,30.498
2020,1,3,170,30.39
2020,1,3,171,30.399
2020,1,3,172,30.429
2020,1,3,173,30.45
2020,1,3,174,30.507
2020,1,3,175,30.459
2020,1,3,176,30.429
2020,1,3,177,30.39
2020,1,3,178,30.411
2020,1,3,179,30.399
2020,1,3,180,30.411
2020,1,3,181,30.333
2020,1,3,182,30.282
2020,1,3,183,30.273
2020,1,3,184,30.282
2020,1,3,185,30.333
2020,1,3,186,30.372
2020,1,3,187,30.321
2020,1,3,188,30.399
2020,1,3,189,30.333
2020,1,3,190,30.381
2020,1,3,191,30.438
2020,1,3,192,30.468
2020,1,3,193,30.633
2020,1,3,194,30.906
2020,1,3,195,31.071
2020,1,3,196,31.188
2020,1,3,197,31.236
2020,1,3,198,31.362
2020,1,3,199,31.539
2020,1,3,200,31.656
2020,1,3,201,31.869
2020,1,3,202,31.938
2020,1,3,203,32.133
2020,1,3,204,32.472
2020,1,3,205,32.871
2020,1,3,206,33.153
2020,1,3,207,33.339
2020,1,3,208,33.561
2020,1,3,209,33.756
2020,1,3,210,33.981
2020,1,3,211,34.272
2020,1,3,212,34.38
2020,1,3,213,34.611
2020,1,3,214,34.923
2020,1,3,215,34.932
2020,1,3,216,34.905
2020,1,3,217,34.398
2020,1,3,218,34.263
2020,1,3,219,34.077
2020,1,3,220,33.795
2020,1,3,221,33.483
2020,1,3,222,33.261
2020,1,3,223,32.988
2020,1,3,224,32.919
2020,1,3,225,32.775
2020,1,3,226,32.607
2020,1,3,227,32.511
2020,1,3,228,32.376
2020,1,3,229,32.472
2020,1,3,230,32.424
2020,1,3,231,32.376
2020,1,3,232,32.316
2020,1,3,233,32.277
2020,1,3,234,32.229
2020,1,3,235,32.19
2020,1,3,236,32.082
2020,1,3,237,32.034
2020,1,3,238,32.034
2020,1,3,239,31.977
2020,1,3,240,31.869
2020,1,3,241,31.839
2020,1,3,242,31.791
2020,1,3,243,31.773
2020,1,3,244,31.734
2020,1,3,245,31.695
2020,1,3,246,31.656
2020,1,3,247,31.509
2020,1,3,248,31.383
2020,1,3,249,31.257
2020,1,3,250,31.101
2020,1,3,251,30.876
2020,1,3,252,30.789
2020,1,3,253,30.642
2020,1,3,254,30.528
2020,1,3,255,30.36
2020,1,3,256,30.177
2020,1,3,257,30.156
2020,1,3,258,30.078
2020,1,3,259,29.865
2020,1,3,260,29.748
2020,1,3,261,29.67
2020,1,3,262,29.583
2020,1,3,263,29.418
2020,1,3,264,29.193
2020,1,3,265,28.863
2020,1,3,266,28.737
2020,1,3,267,28.503
2020,1,3,268,28.386
2020,1,3,269,28.242
2020,1,3,270,28.008
2020,1,3,271,27.843
2020,1,3,272,27.714
2020,1,3,273,27.57
2020,1,3,274,27.471
2020,1,3,275,27.384
2020,1,3,276,27.24
2020,1,3,277,27.201
2020,1,3,278,27.102
2020,1,3,279,27.033
2020,1,3,280,26.976
2020,1,3,281,26.898
2020,1,3,282,26.79
2020,1,3,283,26.673
2020,1,3,284,26.508
2020,1,3,285,26.412
2020,1,3,286,26.343
2020,1,3,287,26.226
2020,1,3,288,26.178
2020,1,4,1,26.325
2020,1,4,2,26.313
2020,1,4,3,26.256
2020,1,4,4,26.238
2020,1,4,5,26.139
2020,1,4,6,26.1
2020,1,4,7,26.109
2020,1,4,8,26.16
2020,1,4,9,26.139
2020,1,4,10,26.031
2020,1,4,11,25.983
2020,1,4,12,25.992
2020,1,4,13,25.878
2020,1,4,14,25.827
2020,1,4,15,25.788
2020,1,4,16,25.731
2020,1,4,17,25.761
2020,1,4,18,25.74
2020,1,4,19,25.701
2020,1,4,20,25.722
2020,1,4,21,25.77
2020,1,4,22,25.77
2020,1,4,23,25.809
2020,1,4,24,25.857
2020,1,4,25,25.887
2020,1,4,26,25.917
2020,1,4,27,25.857
2020,1,4,28,25.917
2020,1,4,29,25.965
2020,1,4,30,25.974
2020,1,4,31,25.974
2020,1,4,32,26.07
2020,1,4,33,26.022
2020,1,4,34,26.052
2020,1,4,35,26.031
2020,1,4,36,26.13
2020,1,4,37,26.082
2020,1,4,38,26.121
2020,1,4,39,26.082
2020,1,4,40,26.1
2020,1,4,41,26.169
2020,1,4,42,26.256
2020,1,4,43,26.304
2020,1,4,44,26.403
2020,1,4,45,26.469
2020,1,4,46,26.538
2020,1,4,47,26.607
2020,1,4,48,26.742
2020,1,4,49,26.907
2020,1,4,50,27.033
2020,1,4,51,27.141
2020,1,4,52,27.24
2020,1,4,53,27.336
2020,1,4,54,27.453
2020,1,4,55,27.57
2020,1,4,56,27.753
2020,1,4,57,27.891
2020,1,4,58,27.978
2020,1,4,59,28.152
2020,1,4,60,28.26
2020,1,4,61,28.59
2020,1,4,62,28.785
2020,1,4,63,28.893
2020,1,4,64,29.037
2020,1,4,65,29.076
2020,1,4,66,29.175
2020,1,4,67,29.31
2020,1,4,68,29.496
2020,1,4,69,29.7
2020,1,4,70,29.757
2020,1,4,71,29.913
2020,1,4,72,30.09
2020,1,4,73,30.333
2020,1,4,74,30.606
2020,1,4,75,30.741
2020,1,4,76,30.72
2020,1,4,77,30.789
2020,1,4,78,30.888
2020,1,4,79,30.954
2020,1,4,80,31.002
2020,1,4,81,31.062
2020,1,4,82,31.071
2020,1,4,83,31.131
2020,1,4,84,31.227
2020,1,4,85,31.248
2020,1,4,86,31.401
2020,1,4,87,31.539
2020,1,4,88,31.5
2020,1,4,89,31.578
2020,1,4,90,31.674
2020,1,4,91,31.695
2020,1,4,92,31.617
2020,1,4,93,31.635
2020,1,4,94,31.539
2020,1,4,95,31.569
2020,1,4,96,31.479
2020,1,4,97,31.5
2020,1,4,98,31.539
2020,1,4,99,31.479
2020,1,4,100,31.413
2020,1,4,101,31.401
2020,1,4,102,31.431
2020,1,4,103,31.362
2020,1,4,104,31.383
2020,1,4,105,31.296
2020,1,4,106,31.275
2020,1,4,107,31.197
2020,1,4,108,31.197
2020,1,4,109,31.131
2020,1,4,110,31.14
2020,1,4,111,31.149
2020,1,4,112,31.158
2020,1,4,113,31.053
2020,1,4,114,31.002
2020,1,4,115,30.915
2020,1,4,116,30.897
2020,1,4,117,30.897
2020,1,4,118,30.789
2020,1,4,119,30.837
2020,1,4,120,30.732
2020,1,4,121,30.771
2020,1,4,122,30.771
2020,1,4,123,30.759
2020,1,4,124,30.798
2020,1,4,125,30.741
2020,1,4,126,30.555
2020,1,4,127,30.498
2020,1,4,128,30.411
2020,1,4,129,30.303
2020,1,4,130,30.216
2020,1,4,131,30.195
2020,1,4,132,30.207
2020,1,4,133,30.195
2020,1,4,134,30.156
2020,1,4,135,30.06
2020,1,4,136,30
2020,1,4,137,29.934
2020,1,4,138,29.874
2020,1,4,139,29.886
2020,1,4,140,29.835
2020,1,4,141,29.835
2020,1,4,142,29.718
2020,1,4,143,29.679
2020,1,4,144,29.544
2020,1,4,145,29.514
2020,1,4,146,29.496
2020,1,4,147,29.388
2020,1,4,148,29.319
2020,1,4,149,29.331
2020,1,4,150,29.301
2020,1,4,151,29.301
2020,1,4,152,29.214
2020,1,4,153,29.184
2020,1,4,154,29.175
2020,1,4,155,29.106
2020,1,4,156,29.049
2020,1,4,157,28.911
2020,1,4,158,28.872
2020,1,4,159,28.785
2020,1,4,160,28.794
2020,1,4,161,28.716
2020,1,4,162,28.698
2020,1,4,163,28.668
2020,1,4,164,28.668
2020,1,4,165,28.425
2020,1,4,166,28.473
2020,1,4,167,28.455
2020,1,4,168,28.446
2020,1,4,169,28.485
2020,1,4,170,28.407
2020,1,4,171,28.464
2020,1,4,172,28.572
2020,1,4,173,28.563
2020,1,4,174,28.611
2020,1,4,175,28.602
2020,1,4,176,28.59
2020,1,4,177,28.572
2020,1,4,178,28.59
2020,1,4,179,28.62
2020,1,4,180,28.551
2020,1,4,181,28.62
2020,1,4,182,28.677
2020,1,4,183,28.638
2020,1,4,184,28.677
2020,1,4,185,28.698
2020,1,4,186,28.785
2020,1,4,187,28.794
2020,1,4,188,28.884
2020,1,4,189,28.923
2020,1,4,190,29.01
2020,1,4,191,29.145
2020,1,4,192,29.262
2020,1,4,193,29.505
2020,1,4,194,29.757
2020,1,4,195,29.973
2020,1,4,196,30.234
2020,1,4,197,30.45
2020,1,4,198,30.702
2020,1,4,199,30.876
2020,1,4,200,31.071
2020,1,4,201,31.257
2020,1,4,202,31.431
2020,1,4,203,31.587
2020,1,4,204,31.8
2020,1,4,205,32.199
2020,1,4,206,32.481
2020,1,4,207,32.58
2020,1,4,208,32.736
2020,1,4,209,32.958
2020,1,4,210,33.162
